sentence_id,company_id,company_name,report_year,section,sentence_text,matched_surface_forms,matched_core_ids,matched_pattern_ids,candidate_labels,dedup_key,specific_technology_labels,product_labels,ai_general_anchor,company_attribution,status_code,max_embedding_similarity,rule_confidence,final_confidence,is_candidate,evidence_terms,notes,source_file,pdf_page,report_page,subheading,text_type,original_sentence_id,embedding_pass_labels,embedding_review_labels,embedding_score_summary
CAND-00042,002657.SZ,中科金财,2025,核心竞争力,伴随着软件及信息技术的不断迭代，公司在软件集成、大数据、人工智能等领域不断拓展，得到政府部门、资本市场与社会各界的广泛认可。,人工智能,AIFT-001,ALS-0001,AI_GENERAL,MDAF0000642+AI_GENERAL,,,1,COMPANY,R_AND_D,0.422549,0.65,0.65,1,人工智能,,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,5,14,1、在数字经济领域长期坚定的发展战略和广受信任的品牌形象,正文,MDAF0000642,,AI_GENERAL,AI_GENERAL=0.4225/0.0124
CAND-00043,002657.SZ,中科金财,2025,核心竞争力,公司成立至今，获得北京市“四个一批”工程企业、中关村“十百千工程”及新锐百强企业、中关村最具影响力星级企业、中国软件和信息服务综合竞争力百强企业、北京市软件和信息服务业综合实力百强企业、中国智能运维百强企业、中关村TOP100 高成长企业、中国十佳金融行业软件开发商、中国金融科技竞争力百强企业、中国金软件金服务十大杰出企业、AAA 级信用企业。,智能运维,AIFT-262,ALS-1060,APP_INTERNAL,MDAF0000643+APP_INTERNAL,,,0,COMPANY,R_AND_D,0.369274,0.3,0.3,1,智能运维,anchor未满足,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,5,14,1、在数字经济领域长期坚定的发展战略和广受信任的品牌形象,正文,MDAF0000643,,APP_INTERNAL,APP_INTERNAL=0.3693/0.1174
CAND-00044,002657.SZ,中科金财,2025,核心竞争力,公司累计参与了《信息技术服务-分类与代码》《区块链和分布式记账技术》等6项国家标准制定，参与了《信息技术服务-咨询设计》《银行监管报表 XBRL 扩展分类标准》《票据自助柜员机（ATM）终端规范》3项行业标准制定，参与了《软件技能人才评价规范》《工业区块链应用参考架构和使用要求》《信息技术服务运行维护服务能力成熟度模型》《基于大模型的数字人系统技术要求和评估方法》4项团体标准制定。,大模型,,ANCHOR:大模型,TECH_LLM,MDAF0000645+TECH_LLM,TECH_LLM,,1,COMPANY,APPLIED,0.364979,0.85,0.85,1,大模型,,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,5,14,1、在数字经济领域长期坚定的发展战略和广受信任的品牌形象,正文,MDAF0000645,,TECH_LLM,TECH_LLM=0.3650/0.0396
CAND-00045,002657.SZ,中科金财,2025,核心竞争力,AI 头部厂商在算力供给、大模型研发及产品工具领域优势显著，公司凭借深耕金融领域二十余年的场景落地能力与其形成了高度战略互补。,AI; 大模型,AIFT-001,ALS-0002; ANCHOR:大模型,AI_GENERAL; TECH_LLM,MDAF0000647+TECH_LLM,TECH_LLM,,1,COMPANY,APPLIED,0.517352,0.85,0.85,1,AI; 大模型,,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,6,15,2、立足全球技术发展前沿，紧跟技术创新趋势，与科技产业龙头、行业伙伴精诚合作,正文,MDAF0000647,,AI_GENERAL;TECH_LLM,TECH_LLM=0.5174/0.1198; AI_GENERAL=0.4856/0.0740
CAND-00046,002657.SZ,中科金财,2025,核心竞争力,公司与北京区块链技术应用协会、中关村创新研修学院、阿里云等科研机构及行业领军企业共同推出《中国通用人工智能发展报告（2025）》，与区块链技术与数据安全工信部重点实验室、北京区块链技术应用协会共同推出《中国互联网3.0 发展报告（2025）》，以上报告均由公司董事长朱烨东担任主编，获得了诸多业内专家的一致认可及行业用户的高度重视。,人工智能,AIFT-001,ALS-0001,AI_GENERAL,MDAF0000651+AI_GENERAL,,,1,COMPANY,APPLIED,0.358756,0.65,0.65,1,人工智能,,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,6,15,1、在数字经济领域长期坚定的发展战略和广受信任的品牌形象,正文,MDAF0000651,,AI_GENERAL,AI_GENERAL=0.3588/0.0352
CAND-00047,002657.SZ,中科金财,2025,核心竞争力,公司与头部AI 厂商合作范围覆盖基础设施、平台工具、产品实施、场景交付全链条服务，落地应用多元丰富，覆盖AI 原生智能体平台、知识库、智能营销、智能问数、全流程智能贷款、手机银行、OCR、客户画像等核心场景，合作客户覆盖股份制银行、城商行、农商农信、证券、保险等金融机构。,AI; OCR; 智能体; 客户画像; 智能营销,AIFT-001; AIFT-079; AIFT-128; AIFT-206; AIFT-208,ALS-0002; ALS-0326; ALS-0523; ALS-0835; ALS-0844,AI_GENERAL; PRODUCT_CUSTOMER; TECH_CV; TECH_LLM,MDAF0000653+TECH_CV,TECH_CV; TECH_LLM,PRODUCT_CUSTOMER,1,COMPANY,APPLIED,0.570032,0.85,0.85,1,AI; OCR; 智能体; 客户画像; 智能营销,,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,6,15,2、立足全球技术发展前沿，紧跟技术创新趋势，与科技产业龙头、行业伙伴精诚合作,正文,MDAF0000653,,AI_GENERAL;PRODUCT_CUSTOMER;TECH_CV;TECH_LLM,TECH_LLM=0.5700/0.2178; AI_GENERAL=0.5133/0.0738; PRODUCT_CUSTOMER=0.4311/0.1102; TECH_CV=0.4132/0.1440
CAND-00048,002657.SZ,中科金财,2025,核心竞争力,公司以银行为核心客户群体，累计服务国内外银行客户500 余家，落地交付银行项目6200 余个，打造了一支专业领先、经验丰富的银行业务及技术团队，形成了扎实的AI 技术能力、业务数据治理能力及业务Know-How。,AI; 数据治理,AIFT-001; AIFT-168,ALS-0002; ALS-0681,AI_ENGINEERING; AI_GENERAL,MDAF0000654+AI_ENGINEERING,,,1,COMPANY,COMMERCIAL,0.501006,0.65,0.65,1,AI; 数据治理,,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,6,15,3、AI 技术+业务数据治理能力+业务Know-How，铸就银行业数智化服务核心竞争力,正文,MDAF0000654,,AI_ENGINEERING;AI_GENERAL,AI_GENERAL=0.5010/0.1029; AI_ENGINEERING=0.4564/0.1209
CAND-00049,002657.SZ,中科金财,2025,核心竞争力,公司凭借基于本体理论的业务模型、业务数据治理及语义模型领域的前瞻性布局与技术积淀，构筑起差异化竞争优势。,数据治理,AIFT-168,ALS-0681,AI_ENGINEERING,MDAF0000656+AI_ENGINEERING,,,0,COMPANY,,0.38217,0.1,0.1,1,数据治理,anchor未满足；仅弱词无锚点,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,6,15,3、AI 技术+业务数据治理能力+业务Know-How，铸就银行业数智化服务核心竞争力,正文,MDAF0000656,,AI_ENGINEERING,AI_ENGINEERING=0.3822/0.0392
CAND-00050,002657.SZ,中科金财,2025,核心竞争力,公司研发的业务数据治理体系，通过统一业务术语、指标口径、实体关系与业务规则，构建覆盖全业务域的语义标准与知识图谱，实现数据从技术字段到业务知识的转化，破解跨系统数据孤岛、用数门槛高、AI 应用语义偏差等痛点。,AI; 知识图谱; 数据治理,AIFT-001; AIFT-089; AIFT-168,ALS-0002; ALS-0365; ALS-0681,AI_ENGINEERING; AI_GENERAL; TECH_KG,MDAF0000660+TECH_KG,TECH_KG,,1,COMPANY,APPLIED,0.468675,0.85,0.85,1,AI; 知识图谱; 数据治理,,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,6,15,3、AI 技术+业务数据治理能力+业务Know-How，铸就银行业数智化服务核心竞争力,正文,MDAF0000660,,AI_ENGINEERING;AI_GENERAL;TECH_KG,AI_GENERAL=0.4687/0.1241; TECH_KG=0.4394/0.1246; AI_ENGINEERING=0.4258/-0.0236
CAND-00051,002657.SZ,中科金财,2025,核心竞争力,公司与清华大学五道口金融学院、南开大学金融学院、中国信通院开展战略合作，和昆山杜克大学建立了人工智能联合实验室，以及和北京邮电大学开展深入科研合作，形成了整套“产学研用”研发培训、协同创新体系。,人工智能,AIFT-001,ALS-0001,AI_GENERAL,MDAF0000667+AI_GENERAL,,,1,COMPANY,R_AND_D,0.407826,0.65,0.65,1,人工智能,,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,7,16,5、以客户为中心，前瞻且全面的科技创新能力,正文,MDAF0000667,,AI_GENERAL,AI_GENERAL=0.4078/0.0860
CAND-00052,002657.SZ,中科金财,2025,核心竞争力,公司长期以来为金融机构、政府与公共事业、企业客户提供人工智能、金融科技、数据中心等科技服务。,人工智能,AIFT-001,ALS-0001,AI_GENERAL,MDAF0000669+AI_GENERAL,,,1,COMPANY,,0.604978,0.6,0.6,1,人工智能,,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,7,16,5、以客户为中心，前瞻且全面的科技创新能力,正文,MDAF0000669,,AI_GENERAL,AI_GENERAL=0.6050/0.0999
CAND-00053,002657.SZ,中科金财,2025,核心竞争力,针对AI 技术在垂类行业规模化应用过程中面临的自然语言理解不足、业务场景适配有限、专业逻辑转化不畅等核心难点，公司积极整合外部专业高端智力资源，组建由国内语言学专家、社会学专家、哲学专家等构成的咨询团队，形成“技术人才攻坚+专家智库赋能”的协同创新模式，持续强化在AI 垂直场景应用领域的差异化竞争优势。,AI; 自然语言理解,AIFT-001; AIFT-038,ALS-0002; ALS-0158,AI_GENERAL; TECH_NLP,MDAF0000673+TECH_NLP,TECH_NLP,,1,COMPANY,APPLIED,0.433854,0.85,0.85,1,AI; 自然语言理解,,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,7,16,5、以客户为中心，前瞻且全面的科技创新能力,正文,MDAF0000673,,AI_GENERAL;TECH_NLP,AI_GENERAL=0.4339/-0.0092; TECH_NLP=0.3552/0.0536
CAND-00054,002657.SZ,中科金财,2025,研发投入,预计对公司未来发展：业务流程智能体研发项目。,智能体,AIFT-128,ALS-0523,AI_GENERAL,MDAF0000675+AI_GENERAL,,,1,COMPANY,R_AND_D,0.600709,0.6,0.6,1,智能体,,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,12,21,,表格行,MDAF0000675,,AI_GENERAL,AI_GENERAL=0.6007/0.3064
CAND-00055,002657.SZ,中科金财,2025,研发投入,预计对公司未来发展：利用业务流程管理与 AI Agent 等技术对银行业务流程进行全链路智能重构，智能化升级银行业务管理和运营模式，支持业务流程自动化编排、调度和执行，实现降本增效。,AI; Agent; AI Agent,AIFT-001; AIFT-128; AIFT-129,ALS-0002; ALS-0524; ALS-0529,AI_GENERAL; TECH_LLM,MDAF0000680+TECH_LLM,TECH_LLM,,1,COMPANY,R_AND_D,0.478795,0.85,0.85,1,AI; Agent; AI Agent,,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,12,21,,表格行,MDAF0000680,,AI_GENERAL;TECH_LLM,TECH_LLM=0.4788/0.2085; AI_GENERAL=0.4673/-0.0138
CAND-00056,002657.SZ,中科金财,2025,研发投入,预计对公司未来发展：基于大模型的OCR 识别平台研发项目。,OCR; 大模型,AIFT-079,ALS-0326; ANCHOR:大模型,TECH_CV; TECH_LLM,MDAF0000682+TECH_CV,TECH_CV; TECH_LLM,,1,COMPANY,R_AND_D,0.562985,0.85,0.85,1,OCR; 大模型,,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,12,21,,表格行,MDAF0000682,,TECH_CV;TECH_LLM,TECH_CV=0.5630/0.2073; TECH_LLM=0.4448/0.0545
CAND-00057,002657.SZ,中科金财,2025,研发投入,预计对公司未来发展：应用AI 技术处理银行影像数据。,AI,AIFT-001,ALS-0002,AI_GENERAL,MDAF0000683+AI_GENERAL,,,1,COMPANY,APPLIED,0.567832,0.65,0.65,1,AI,,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,12,21,,表格行,MDAF0000683,,AI_GENERAL,AI_GENERAL=0.5678/0.0420
CAND-00058,002657.SZ,中科金财,2025,研发投入,预计对公司未来发展：建成具备多语言、复杂排版识别能力的 OCR 识别平台，赋能业务场景。,OCR,AIFT-079,ALS-0326,TECH_CV,MDAF0000684+TECH_CV,TECH_CV,,1,COMPANY,,0.582355,0.8,0.8,1,OCR,,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,12,21,,表格行,MDAF0000684,,TECH_CV,TECH_CV=0.5824/0.2218
CAND-00059,002657.SZ,中科金财,2025,研发投入,预计对公司未来发展：形成账户管理 Agent、智能客服 Agent、智能营销 Agent、智能授权 Agent，通过AI Agent 降本增效。,AI; Agent; AI Agent; 智能客服; 智能营销,AIFT-001; AIFT-128; AIFT-129; AIFT-204; AIFT-208,ALS-0002; ALS-0524; ALS-0529; ALS-0826; ALS-0844,AI_GENERAL; PRODUCT_CUSTOMER; TECH_LLM,MDAF0000687+TECH_LLM,TECH_LLM,PRODUCT_CUSTOMER,1,COMPANY,,0.482834,0.98,0.98,1,AI; Agent; AI Agent; 智能客服; 智能营销,,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,12,21,,表格行,MDAF0000687,,AI_GENERAL;PRODUCT_CUSTOMER;TECH_LLM,PRODUCT_CUSTOMER=0.4828/0.0595; TECH_LLM=0.4723/0.1695; AI_GENERAL=0.4293/0.0457
CAND-00060,002657.SZ,中科金财,2025,研发投入,预计对公司未来发展：持续探索AI 技术在场景的应用，提升公司。,AI,AIFT-001,ALS-0002,AI_GENERAL,MDAF0000689+AI_GENERAL,,,1,COMPANY,APPLIED,0.546019,0.65,0.65,1,AI,,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,12,21,,表格行,MDAF0000689,,AI_GENERAL,AI_GENERAL=0.5460/0.1206
CAND-00061,002657.SZ,中科金财,2025,研发投入,预计对公司未来发展：持续探索AI 技术在场景的应用，提升公司解决方案的竞争力。,AI,AIFT-001,ALS-0002,AI_GENERAL,MDAF0000690+AI_GENERAL,,,1,COMPANY,APPLIED,0.510439,0.65,0.65,1,AI,,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,12,21,,表格行,MDAF0000690,,AI_GENERAL,AI_GENERAL=0.5104/0.1039
CAND-00062,002657.SZ,中科金财,2025,研发投入,预计对公司未来发展：构建融合业务流程管理与AI Agent 等技术的银行核心业务系统，支持自动化生成业务流程、设计业务产品与执行操作。,AI; Agent; AI Agent,AIFT-001; AIFT-128; AIFT-129,ALS-0002; ALS-0524; ALS-0529,AI_GENERAL; TECH_LLM,MDAF0000692+TECH_LLM,TECH_LLM,,1,COMPANY,R_AND_D,0.518921,0.85,0.85,1,AI; Agent; AI Agent,,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,12,21,,表格行,MDAF0000692,,AI_GENERAL;TECH_LLM,TECH_LLM=0.5189/0.2288; AI_GENERAL=0.5088/0.0808
CAND-00063,002657.SZ,中科金财,2025,研发投入,预计对公司未来发展：结合公司多年在银行业务中的知识和技术积累，融合AI 技术， 提升公司金融科技解决方案的竞争力，推动银行业务智能化转型。,AI,AIFT-001,ALS-0002,AI_GENERAL,MDAF0000695+AI_GENERAL,,,1,COMPANY,WEAK_GENERIC,0.531035,0.6,0.6,1,AI,,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,12,21,,表格行,MDAF0000695,,AI_GENERAL,AI_GENERAL=0.5310/-0.0107
CAND-00064,002657.SZ,中科金财,2025,研发投入,预计对公司未来发展：融合大模型语义理解能力，提升复杂场景下文本识别精度与效率。,大模型,,ANCHOR:大模型,TECH_LLM,MDAF0000696+TECH_LLM,TECH_LLM,,1,COMPANY,,0.487203,0.8,0.8,1,大模型,,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,12,21,,表格行,MDAF0000696,,TECH_LLM,TECH_LLM=0.4872/0.1144
CAND-00065,002657.SZ,中科金财,2025,研发投入,预计对公司未来发展：通过AI Agent 赋能金融业务场景。,AI; Agent; AI Agent,AIFT-001; AIFT-128; AIFT-129,ALS-0002; ALS-0524; ALS-0529,AI_GENERAL; TECH_LLM,MDAF0000697+TECH_LLM,TECH_LLM,,1,COMPANY,,0.580043,0.8,0.8,1,AI; Agent; AI Agent,,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,12,21,,表格行,MDAF0000697,,AI_GENERAL;TECH_LLM,TECH_LLM=0.5800/0.2079; AI_GENERAL=0.5363/0.0348
CAND-00066,002657.SZ,中科金财,2025,研发投入,预计对公司未来发展：金融业务Agent 研发项目。,Agent,AIFT-128,ALS-0524,AI_GENERAL,MDAF0000698+AI_GENERAL,,,1,COMPANY,R_AND_D,0.47159,0.6,0.6,1,Agent,,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,12,21,,表格行,MDAF0000698,,AI_GENERAL,AI_GENERAL=0.4716/0.1326
CAND-00067,002657.SZ,中科金财,2025,研发投入,预计对公司未来发展：银行AI 影像研发项目。,AI,AIFT-001,ALS-0002,AI_GENERAL,MDAF0000699+AI_GENERAL,,,1,COMPANY,R_AND_D,0.533057,0.65,0.65,1,AI,,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,12,21,,表格行,MDAF0000699,,AI_GENERAL,AI_GENERAL=0.5331/0.1384
CAND-00068,002657.SZ,中科金财,2025,研发投入,预计对公司未来发展：银行AI 运管风控研发项目。,AI,AIFT-001,ALS-0002,AI_GENERAL,MDAF0000700+AI_GENERAL,,,1,COMPANY,R_AND_D,0.520895,0.65,0.65,1,AI,,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,12,21,,表格行,MDAF0000700,,AI_GENERAL,AI_GENERAL=0.5209/0.1336
CAND-00069,002657.SZ,中科金财,2025,研发投入,业务数据治理平台研发项目。,数据治理,AIFT-168,ALS-0681,AI_ENGINEERING,MDAF0000736+AI_ENGINEERING,,,0,UNKNOWN,R_AND_D,0.410954,0.25,0.25,1,数据治理,anchor未满足,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,13,22,,表格行,MDAF0000736,,AI_ENGINEERING,AI_ENGINEERING=0.4110/0.0056
CAND-00070,002657.SZ,中科金财,2025,研发投入,多模态AI 应用研发项目。,AI,AIFT-001,ALS-0002,AI_GENERAL,MDAF0000747+AI_GENERAL,,,1,UNKNOWN,APPLIED,0.420775,0.6,0.6,1,AI,,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,13,22,,表格行,MDAF0000747,,AI_GENERAL,AI_GENERAL=0.4208/0.0546
CAND-00071,002657.SZ,中科金财,2025,研发投入,实现本体建模效率提升，适配业务场景。,本体建模,AIFT-103,ALS-0422,TECH_KG,MDAF0000748+TECH_KG,TECH_KG,,1,UNKNOWN,,0.347597,0.75,0.75,1,本体建模,,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,13,22,,表格行,MDAF0000748,,TECH_KG,TECH_KG=0.3476/0.1218
CAND-00072,002657.SZ,中科金财,2025,研发投入,形成多模态AI 应用产品矩阵。,AI,AIFT-001,ALS-0002,AI_GENERAL,MDAF0000751+AI_GENERAL,,,1,UNKNOWN,APPLIED,0.461365,0.6,0.6,1,AI,,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,13,22,,表格行,MDAF0000751,,AI_GENERAL,AI_GENERAL=0.4614/0.0806
CAND-00073,002657.SZ,中科金财,2025,研发投入,持续探索AI 技术在场景的应用，提升公司解决方案的竞争力。,AI,AIFT-001,ALS-0002,AI_GENERAL,MDAF0000752+AI_GENERAL,,,1,COMPANY,APPLIED,0.499178,0.65,0.65,1,AI,,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,13,22,,表格行,MDAF0000752,,AI_GENERAL,AI_GENERAL=0.4992/0.0994
CAND-00074,002657.SZ,中科金财,2025,研发投入,本体语义大模型操作系统建设研发项目。,大模型,,ANCHOR:大模型,TECH_LLM,MDAF0000753+TECH_LLM,TECH_LLM,,1,UNKNOWN,R_AND_D,0.493176,0.8,0.8,1,大模型,,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,13,22,,表格行,MDAF0000753,,TECH_LLM,TECH_LLM=0.4932/0.1483
CAND-00075,002657.SZ,中科金财,2025,研发投入,构建本体语义大模型操作系统，打通数据孤岛，实现AI 与业务逻辑的深度融合。,AI; 大模型,AIFT-001,ALS-0002; ANCHOR:大模型,AI_GENERAL; TECH_LLM,MDAF0000754+TECH_LLM,TECH_LLM,,1,UNKNOWN,R_AND_D,0.530738,0.8,0.8,1,AI; 大模型,,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,13,22,,表格行,MDAF0000754,,AI_GENERAL;TECH_LLM,AI_GENERAL=0.5307/0.1602; TECH_LLM=0.4719/0.0992
