sentence_id,candidate_label,positive_similarity,positive_prototype_id,positive_prototype_text,hard_negative_similarity,hard_negative_prototype_id,hard_negative_prototype_text,semantic_margin,positive_threshold,margin_threshold,embedding_pass,sentence_text,company_id,company_name,report_year,section,company_attribution,status_code,rule_confidence,source_file,pdf_page
CAND-00039,AI_GENERAL,0.362244,PRO-200,公司正在推进人工智能技术在金融业务中的研发和应用。,0.342631,PRO-204,公司名称或英文单词内部包含字母AI，但不存在独立AI术语。,0.019613,0.72,0.08,0,"报告期内，公司人工智能综合服务业务结构优化，人工智能综合服务营业收入217,938,046.6元，较上年同期上升7.27%；毛利额72,903,446.12元，较上年同期上升69.58%；毛利率33.45%，较上年同期提升12.29个百分点，销售合同签订金额270,151,625.85元，续签客户数量达77.48%。",002657.SZ,中科金财,2025,业务概要,COMPANY,COMMERCIAL,0.65,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,1
CAND-00040,AI_GENERAL,0.521308,PRO-201,本集团已将AI能力接入多个业务平台，但未披露具体模型架构。,0.457234,PRO-204,公司名称或英文单词内部包含字母AI，但不存在独立AI术语。,0.064074,0.72,0.08,0,报告期内，公司在AI 本体应用、AI Agent 等方向投入研发，并形成解决方案。,002657.SZ,中科金财,2025,业务概要,COMPANY,APPLIED,0.85,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,1
CAND-00040,TECH_LLM,0.425364,PRO-037,平台结合RAG与企业知识库构建金融智能助手。,0.411112,PRO-039,年报介绍了ChatGPT在全球市场的发展趋势。,0.014252,0.72,0.08,0,报告期内，公司在AI 本体应用、AI Agent 等方向投入研发，并形成解决方案。,002657.SZ,中科金财,2025,业务概要,COMPANY,APPLIED,0.85,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,1
CAND-00041,AI_ENGINEERING,0.424769,PRO-048,AI中台向多个金融产品提供统一推理和特征服务。,0.363464,PRO-050,信息系统升级了服务器和网络设备。,0.061305,0.72,0.08,0,报告期内，公司深度聚焦银行智能化转型需求，持续打造和增强覆盖银行前、中、后台的全链路智能银行解决方案，在数据治理、软件开发与维护、数据库建设等领域落地项目，以数据为驱动，以智能化为引擎，助力银行突破传统服务边界，实现效率提升、风险可控与业务创新的协同发展。,002657.SZ,中科金财,2025,业务概要,COMPANY,APPLIED,0.3,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,2
CAND-00042,AI_GENERAL,0.422549,PRO-200,公司正在推进人工智能技术在金融业务中的研发和应用。,0.410127,PRO-203,人工智能正在推动金融行业数字化转型。,0.012422,0.72,0.08,0,伴随着软件及信息技术的不断迭代，公司在软件集成、大数据、人工智能等领域不断拓展，得到政府部门、资本市场与社会各界的广泛认可。,002657.SZ,中科金财,2025,核心竞争力,COMPANY,R_AND_D,0.65,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,5
CAND-00043,APP_INTERNAL,0.369274,PRO-088,内部知识助手结合企业知识库回答员工业务问题。,0.251896,PRO-090,研发人员使用传统集成开发环境编写代码。,0.117377,0.72,0.08,0,公司成立至今，获得北京市“四个一批”工程企业、中关村“十百千工程”及新锐百强企业、中关村最具影响力星级企业、中国软件和信息服务综合竞争力百强企业、北京市软件和信息服务业综合实力百强企业、中国智能运维百强企业、中关村TOP100 高成长企业、中国十佳金融行业软件开发商、中国金融科技竞争力百强企业、中国金软件金服务十大杰出企业、AAA 级信用企业。,002657.SZ,中科金财,2025,核心竞争力,COMPANY,R_AND_D,0.3,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,5
CAND-00044,TECH_LLM,0.364979,PRO-037,平台结合RAG与企业知识库构建金融智能助手。,0.325347,PRO-040,公司列举了多个大模型品牌，但未披露任何接入或应用行为。,0.039632,0.72,0.08,0,公司累计参与了《信息技术服务-分类与代码》《区块链和分布式记账技术》等6项国家标准制定，参与了《信息技术服务-咨询设计》《银行监管报表 XBRL 扩展分类标准》《票据自助柜员机（ATM）终端规范》3项行业标准制定，参与了《软件技能人才评价规范》《工业区块链应用参考架构和使用要求》《信息技术服务运行维护服务能力成熟度模型》《基于大模型的数字人系统技术要求和评估方法》4项团体标准制定。,002657.SZ,中科金财,2025,核心竞争力,COMPANY,APPLIED,0.85,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,5
CAND-00045,AI_GENERAL,0.485573,PRO-200,公司正在推进人工智能技术在金融业务中的研发和应用。,0.411533,PRO-204,公司名称或英文单词内部包含字母AI，但不存在独立AI术语。,0.07404,0.72,0.08,0,AI 头部厂商在算力供给、大模型研发及产品工具领域优势显著，公司凭借深耕金融领域二十余年的场景落地能力与其形成了高度战略互补。,002657.SZ,中科金财,2025,核心竞争力,COMPANY,APPLIED,0.85,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,6
CAND-00045,TECH_LLM,0.517352,PRO-036,公司基于金融语料微调大语言模型，用于研报摘要和问答。,0.397553,PRO-040,公司列举了多个大模型品牌，但未披露任何接入或应用行为。,0.1198,0.72,0.08,0,AI 头部厂商在算力供给、大模型研发及产品工具领域优势显著，公司凭借深耕金融领域二十余年的场景落地能力与其形成了高度战略互补。,002657.SZ,中科金财,2025,核心竞争力,COMPANY,APPLIED,0.85,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,6
CAND-00046,AI_GENERAL,0.358756,PRO-200,公司正在推进人工智能技术在金融业务中的研发和应用。,0.32359,PRO-204,公司名称或英文单词内部包含字母AI，但不存在独立AI术语。,0.035166,0.72,0.08,0,公司与北京区块链技术应用协会、中关村创新研修学院、阿里云等科研机构及行业领军企业共同推出《中国通用人工智能发展报告（2025）》，与区块链技术与数据安全工信部重点实验室、北京区块链技术应用协会共同推出《中国互联网3.0 发展报告（2025）》，以上报告均由公司董事长朱烨东担任主编，获得了诸多业内专家的一致认可及行业用户的高度重视。,002657.SZ,中科金财,2025,核心竞争力,COMPANY,APPLIED,0.65,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,6
CAND-00047,AI_GENERAL,0.51332,PRO-200,公司正在推进人工智能技术在金融业务中的研发和应用。,0.439561,PRO-203,人工智能正在推动金融行业数字化转型。,0.073759,0.72,0.08,0,公司与头部AI 厂商合作范围覆盖基础设施、平台工具、产品实施、场景交付全链条服务，落地应用多元丰富，覆盖AI 原生智能体平台、知识库、智能营销、智能问数、全流程智能贷款、手机银行、OCR、客户画像等核心场景，合作客户覆盖股份制银行、城商行、农商农信、证券、保险等金融机构。,002657.SZ,中科金财,2025,核心竞争力,COMPANY,APPLIED,0.85,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,6
CAND-00047,PRODUCT_CUSTOMER,0.431089,PRO-061,智能客服通过大语言模型回答客户的账户和产品问题。,0.320896,PRO-064,公司使用CRM系统记录客户基本信息。,0.110193,0.72,0.08,0,公司与头部AI 厂商合作范围覆盖基础设施、平台工具、产品实施、场景交付全链条服务，落地应用多元丰富，覆盖AI 原生智能体平台、知识库、智能营销、智能问数、全流程智能贷款、手机银行、OCR、客户画像等核心场景，合作客户覆盖股份制银行、城商行、农商农信、证券、保险等金融机构。,002657.SZ,中科金财,2025,核心竞争力,COMPANY,APPLIED,0.85,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,6
CAND-00047,TECH_CV,0.413225,PRO-021,公司利用OCR识别发票、银行回单和保险理赔材料。,0.26918,PRO-025,员工将扫描件人工录入财务系统。,0.144045,0.72,0.08,0,公司与头部AI 厂商合作范围覆盖基础设施、平台工具、产品实施、场景交付全链条服务，落地应用多元丰富，覆盖AI 原生智能体平台、知识库、智能营销、智能问数、全流程智能贷款、手机银行、OCR、客户画像等核心场景，合作客户覆盖股份制银行、城商行、农商农信、证券、保险等金融机构。,002657.SZ,中科金财,2025,核心竞争力,COMPANY,APPLIED,0.85,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,6
CAND-00047,TECH_LLM,0.570032,PRO-037,平台结合RAG与企业知识库构建金融智能助手。,0.352274,PRO-040,公司列举了多个大模型品牌，但未披露任何接入或应用行为。,0.217758,0.72,0.08,0,公司与头部AI 厂商合作范围覆盖基础设施、平台工具、产品实施、场景交付全链条服务，落地应用多元丰富，覆盖AI 原生智能体平台、知识库、智能营销、智能问数、全流程智能贷款、手机银行、OCR、客户画像等核心场景，合作客户覆盖股份制银行、城商行、农商农信、证券、保险等金融机构。,002657.SZ,中科金财,2025,核心竞争力,COMPANY,APPLIED,0.85,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,6
CAND-00048,AI_ENGINEERING,0.456429,PRO-048,AI中台向多个金融产品提供统一推理和特征服务。,0.335566,PRO-050,信息系统升级了服务器和网络设备。,0.120863,0.72,0.08,0,公司以银行为核心客户群体，累计服务国内外银行客户500 余家，落地交付银行项目6200 余个，打造了一支专业领先、经验丰富的银行业务及技术团队，形成了扎实的AI 技术能力、业务数据治理能力及业务Know-How。,002657.SZ,中科金财,2025,核心竞争力,COMPANY,COMMERCIAL,0.65,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,6
CAND-00048,AI_GENERAL,0.501006,PRO-200,公司正在推进人工智能技术在金融业务中的研发和应用。,0.398144,PRO-203,人工智能正在推动金融行业数字化转型。,0.102862,0.72,0.08,0,公司以银行为核心客户群体，累计服务国内外银行客户500 余家，落地交付银行项目6200 余个，打造了一支专业领先、经验丰富的银行业务及技术团队，形成了扎实的AI 技术能力、业务数据治理能力及业务Know-How。,002657.SZ,中科金财,2025,核心竞争力,COMPANY,COMMERCIAL,0.65,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,6
CAND-00049,AI_ENGINEERING,0.38217,PRO-046,公司建设MLOps平台管理模型训练、上线、监控和迭代。,0.342941,PRO-049,公司建设普通数据仓库用于报表查询。,0.039229,0.72,0.08,0,公司凭借基于本体理论的业务模型、业务数据治理及语义模型领域的前瞻性布局与技术积淀，构筑起差异化竞争优势。,002657.SZ,中科金财,2025,核心竞争力,COMPANY,,0.1,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,6
CAND-00050,AI_ENGINEERING,0.42584,PRO-048,AI中台向多个金融产品提供统一推理和特征服务。,0.449471,PRO-049,公司建设普通数据仓库用于报表查询。,-0.023632,0.72,0.08,0,公司研发的业务数据治理体系，通过统一业务术语、指标口径、实体关系与业务规则，构建覆盖全业务域的语义标准与知识图谱，实现数据从技术字段到业务知识的转化，破解跨系统数据孤岛、用数门槛高、AI 应用语义偏差等痛点。,002657.SZ,中科金财,2025,核心竞争力,COMPANY,APPLIED,0.85,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,6
CAND-00050,AI_GENERAL,0.468675,PRO-202,公司部署智能体执行多步骤业务任务，但未披露大模型或强化学习技术。,0.344536,PRO-204,公司名称或英文单词内部包含字母AI，但不存在独立AI术语。,0.124139,0.72,0.08,0,公司研发的业务数据治理体系，通过统一业务术语、指标口径、实体关系与业务规则，构建覆盖全业务域的语义标准与知识图谱，实现数据从技术字段到业务知识的转化，破解跨系统数据孤岛、用数门槛高、AI 应用语义偏差等痛点。,002657.SZ,中科金财,2025,核心竞争力,COMPANY,APPLIED,0.85,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,6
CAND-00050,TECH_KG,0.439393,PRO-028,系统利用知识图谱推理发现账户之间的隐性关联。,0.314769,PRO-029,公司展示了集团组织架构图。,0.124624,0.72,0.08,0,公司研发的业务数据治理体系，通过统一业务术语、指标口径、实体关系与业务规则，构建覆盖全业务域的语义标准与知识图谱，实现数据从技术字段到业务知识的转化，破解跨系统数据孤岛、用数门槛高、AI 应用语义偏差等痛点。,002657.SZ,中科金财,2025,核心竞争力,COMPANY,APPLIED,0.85,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,6
CAND-00051,AI_GENERAL,0.407826,PRO-200,公司正在推进人工智能技术在金融业务中的研发和应用。,0.321872,PRO-203,人工智能正在推动金融行业数字化转型。,0.085954,0.72,0.08,0,公司与清华大学五道口金融学院、南开大学金融学院、中国信通院开展战略合作，和昆山杜克大学建立了人工智能联合实验室，以及和北京邮电大学开展深入科研合作，形成了整套“产学研用”研发培训、协同创新体系。,002657.SZ,中科金财,2025,核心竞争力,COMPANY,R_AND_D,0.65,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,7
CAND-00052,AI_GENERAL,0.604978,PRO-200,公司正在推进人工智能技术在金融业务中的研发和应用。,0.505121,PRO-203,人工智能正在推动金融行业数字化转型。,0.099857,0.72,0.08,0,公司长期以来为金融机构、政府与公共事业、企业客户提供人工智能、金融科技、数据中心等科技服务。,002657.SZ,中科金财,2025,核心竞争力,COMPANY,,0.6,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,7
CAND-00053,AI_GENERAL,0.433854,PRO-201,本集团已将AI能力接入多个业务平台，但未披露具体模型架构。,0.443088,PRO-204,公司名称或英文单词内部包含字母AI，但不存在独立AI术语。,-0.009234,0.72,0.08,0,针对AI 技术在垂类行业规模化应用过程中面临的自然语言理解不足、业务场景适配有限、专业逻辑转化不畅等核心难点，公司积极整合外部专业高端智力资源，组建由国内语言学专家、社会学专家、哲学专家等构成的咨询团队，形成“技术人才攻坚+专家智库赋能”的协同创新模式，持续强化在AI 垂直场景应用领域的差异化竞争优势。,002657.SZ,中科金财,2025,核心竞争力,COMPANY,APPLIED,0.85,002657.SZ_中科金财_2025_管理层讨论与分析.pdf,7
